date,pm25,pm10,o3,no2,so2,co,AQI,Classification
2023-02-04,103.0,92.0,11.0,33.0,4.0,8.0,175.5258166491043,Unhealthy
2023-02-05,168.0,104.0,28.0,26.0,5.0,10.0,218.3423423423424,Very Unhealthy
2023-02-06,180.0,55.0,27.0,22.0,3.0,7.0,230.23423423423424,Very Unhealthy
2023-02-07,109.0,30.0,27.0,14.0,1.0,2.0,178.62381454162275,Unhealthy
2023-02-08,69.0,60.0,13.0,26.0,4.0,6.0,157.9704952581665,Unhealthy
2023-02-09,133.0,80.0,17.0,20.0,1.0,7.0,191.0158061116965,Unhealthy
2023-02-14,31.0,47.0,23.0,16.0,2.0,3.0,90.74678111587984,Moderate
2023-02-15,89.0,79.0,14.0,27.0,1.0,6.0,168.29715489989462,Unhealthy
2023-02-16,153.0,116.0,11.0,37.0,2.0,10.0,203.47747747747744,Very Unhealthy
2023-02-17,194.0,103.0,31.0,25.0,1.0,9.0,244.1081081081081,Very Unhealthy
2023-02-20,18.0,40.0,19.0,15.0,1.0,3.0,63.407725321888414,Moderate
2023-02-21,67.0,77.0,15.0,28.0,2.0,6.0,156.93782929399367,Unhealthy
2023-02-22,150.0,100.0,13.0,37.0,1.0,7.0,199.79346680716543,Unhealthy
2023-02-25,35.0,78.0,36.0,20.0,2.0,5.0,99.1587982832618,Moderate
2023-02-26,133.0,120.0,37.0,32.0,2.0,8.0,191.0158061116965,Unhealthy
2023-02-27,190.0,60.0,35.0,19.0,1.0,4.0,240.1441441441441,Very Unhealthy
2023-03-01,19.0,53.0,31.0,19.0,1.0,3.0,65.5107296137339,Moderate
2023-03-02,69.0,69.0,31.0,24.0,1.0,4.0,157.9704952581665,Unhealthy
2023-03-03,108.0,131.0,40.0,32.0,6.0,13.0,178.10748155953635,Unhealthy
2023-03-04,191.0,135.0,39.0,25.0,2.0,12.0,241.1351351351352,Very Unhealthy
2023-03-05,211.0,123.0,49.0,23.0,1.0,9.0,260.9549549549549,Very Unhealthy
2023-03-06,204.0,157.0,60.0,33.0,4.0,14.0,254.018018018018,Very Unhealthy
2023-03-07,237.0,101.0,47.0,21.0,1.0,7.0,286.7207207207207,Very Unhealthy
2023-03-08,153.0,78.0,25.0,29.0,1.0,4.0,203.47747747747744,Very Unhealthy
2023-03-09,117.0,324.0,30.0,24.0,1.0,5.0,185.1515151515152,Unhealthy
2023-03-12,34.0,79.0,13.0,29.0,1.0,4.0,97.05579399141632,Moderate
2023-03-13,104.0,132.0,34.0,19.0,2.0,5.0,176.04214963119074,Unhealthy
2023-03-16,54.0,79.0,21.0,21.0,1.0,3.0,146.55276381909547,Unhealthy for Sensitive Groups
2023-03-18,61.0,78.0,37.0,20.0,1.0,4.0,153.83983140147524,Unhealthy
2023-03-19,131.0,106.0,37.0,26.0,2.0,7.0,189.9831401475237,Unhealthy
2023-03-23,100.0,62.0,28.0,9.0,1.0,1.0,173.9768177028451,Unhealthy
2023-03-24,65.0,61.0,36.0,16.0,1.0,2.0,155.90516332982085,Unhealthy
2023-03-27,70.0,95.0,50.0,24.0,3.0,7.0,158.4868282402529,Unhealthy
2023-03-28,150.0,122.0,71.0,28.0,2.0,6.0,199.79346680716543,Unhealthy
2023-03-29,173.0,112.0,83.0,21.0,2.0,4.0,223.2972972972973,Very Unhealthy
2023-03-30,165.0,79.0,67.0,13.0,2.0,3.0,215.36936936936937,Very Unhealthy
2023-03-31,136.0,72.0,62.0,13.0,2.0,3.0,192.5648050579557,Unhealthy
2022-10-02,49.0,11.0,19.0,6.0,1.0,2.0,134.24120603015075,Unhealthy for Sensitive Groups
2022-10-03,30.0,8.0,24.0,4.0,1.0,1.0,88.64377682403433,Moderate
2022-10-06,75.0,68.0,36.0,16.0,1.0,5.0,161.06849315068493,Unhealthy
2022-10-08,151.0,9.0,26.0,3.0,1.0,1.0,201.4954954954955,Very Unhealthy
2022-10-11,59.0,74.0,28.0,26.0,1.0,7.0,152.80716543730242,Unhealthy
2022-10-12,135.0,95.0,33.0,29.0,1.0,7.0,192.0484720758693,Unhealthy
2022-10-18,43.0,68.0,26.0,22.0,1.0,6.0,119.46733668341707,Unhealthy for Sensitive Groups
2022-10-19,113.0,95.0,22.0,30.0,1.0,6.0,180.6891464699684,Unhealthy
2022-10-20,165.0,107.0,49.0,29.0,1.0,7.0,215.36936936936937,Very Unhealthy
