date,pm25,pm10,o3,no2,so2,co,AQI,Classification
7/10/2020,37,20,21.35103145,8.086213445,1.906852961,16.78489327,37,Good
7/11/2020,54,16,21.35103145,8.086213445,1.906852961,16.78489327,54,Moderate
7/12/2020,42,16,21.35103145,8.086213445,1.906852961,16.78489327,42,Good
7/13/2020,37,13,21.35103145,8.086213445,1.906852961,16.78489327,37,Good
7/14/2020,32,16,21.35103145,8.086213445,1.906852961,16.78489327,32,Good
7/15/2020,41,15,21.35103145,8.086213445,1.906852961,16.78489327,41,Good
7/16/2020,32,23,8,8,1.906852961,16.78489327,32,Good
7/17/2020,55,17,20,8,1.906852961,16.78489327,55,Moderate
7/18/2020,42,18,19,3,1.906852961,16.78489327,42,Good
7/19/2020,45,23,14,10,1.906852961,16.78489327,45,Good
7/20/2020,60,20,14,11,1.906852961,16.78489327,60,Moderate
7/21/2020,55,24,17,11,1.906852961,16.78489327,55,Moderate
7/22/2020,58,26,21,8,1.906852961,16.78489327,58,Moderate
7/23/2020,67,18,21.35103145,8.086213445,1.906852961,16.78489327,67,Moderate
7/24/2020,44,21,21.35103145,8.086213445,1.906852961,16.78489327,44,Good
7/25/2020,49,22,21.35103145,8.086213445,1.906852961,16.78489327,49,Good
7/26/2020,56,20,21.35103145,8.086213445,1.906852961,16.78489327,56,Moderate
7/27/2020,45,7,21.35103145,8.086213445,1.906852961,16.78489327,45,Good
7/28/2020,9,12,11,6,1.906852961,16.78489327,9,Good
7/29/2020,35,13,12,6,1.906852961,16.78489327,35,Good
7/30/2020,24,11,13,5,1.906852961,16.78489327,24,Good
7/31/2020,28,10,8,5,1.906852961,16.78489327,28,Good
8/1/2020,18,11,6,4,1.906852961,16.78489327,18,Good
8/2/2020,23,9,6,4,1.906852961,16.78489327,23,Good
8/3/2020,26,18,7,4,1.906852961,16.78489327,26,Good
8/4/2020,41,13,10,7,1.906852961,16.78489327,41,Good
8/5/2020,38,16,16,7,1.906852961,16.78489327,38,Good
8/6/2020,38,16,6,10,1.906852961,16.78489327,38,Good
8/7/2020,43,16,9,6,1.906852961,16.78489327,43,Good
8/8/2020,34,24,8,3,1.906852961,16.78489327,34,Good
8/9/2020,48,13,8,5,1.906852961,16.78489327,48,Good
8/10/2020,29,15,8,6,1.906852961,16.78489327,29,Good
8/11/2020,48,13,5,6,1.906852961,16.78489327,48,Good
8/12/2020,32,18,9,7,1.906852961,16.78489327,32,Good
8/13/2020,41,25,5,8,1.906852961,16.78489327,41,Good
8/14/2020,57,30,7,9,1.906852961,16.78489327,57,Moderate
8/15/2020,71,30,13,5,1.906852961,16.78489327,71,Moderate
8/16/2020,60,23,13,6,1.906852961,16.78489327,60,Moderate
8/17/2020,53,29,11,7,1.906852961,16.78489327,53,Moderate
8/18/2020,63,29,10,7,1.906852961,16.78489327,63,Moderate
8/19/2020,71,35,17,8,1.906852961,16.78489327,71,Moderate
8/20/2020,73,24,8,5,1.906852961,16.78489327,73,Moderate
8/21/2020,62,16,9,6,1.906852961,16.78489327,62,Moderate
8/22/2020,40,16,9,7,1.906852961,16.78489327,40,Good
8/23/2020,41,19,11,8.086213445,1.906852961,16.78489327,41,Good
8/24/2020,44,27,12,8.086213445,1.906852961,16.78489327,44,Good
8/25/2020,65,23,21.35103145,8.086213445,1.906852961,16.78489327,65,Moderate
8/26/2020,50,20,21.35103145,8.086213445,1.906852961,16.78489327,50,Good
8/27/2020,50,20,21.35103145,8.086213445,1.906852961,16.78489327,50,Good
8/28/2020,46,26,21.35103145,8.086213445,1.906852961,16.78489327,46,Good
8/29/2020,59,27,21.35103145,8.086213445,1.906852961,16.78489327,59,Moderate
8/30/2020,62,27,21.35103145,8.086213445,1.906852961,16.78489327,62,Moderate
8/31/2020,56,35.92935906,21.35103145,8.086213445,1.906852961,16.78489327,56,Moderate
9/2/2020,33,21,21,10,1.906852961,16.78489327,33,Good
9/3/2020,47,23,12,7,1.906852961,16.78489327,47,Good
9/4/2020,62,27,21,6,1.906852961,16.78489327,62,Moderate
9/5/2020,54,15,18,3,1.906852961,16.78489327,54,Moderate
9/6/2020,37,14,12,5,1.906852961,16.78489327,37,Good
9/7/2020,35,19,17,8,1.906852961,16.78489327,35,Good
9/8/2020,48,26,18,10,1.906852961,16.78489327,48,Good
9/9/2020,56,26,14,10,1.906852961,16.78489327,56,Moderate
9/10/2020,59,28,12,6,1.906852961,16.78489327,59,Moderate
9/11/2020,58,23,10,6,1.906852961,16.78489327,58,Moderate
9/12/2020,56,22,7,6,1.906852961,16.78489327,56,Moderate
9/13/2020,47,18,7,7,1.906852961,16.78489327,47,Good
9/14/2020,48,17,11,9,1.906852961,16.78489327,48,Good
9/15/2020,37,22,16,6,1.906852961,16.78489327,37,Good
9/16/2020,41,19,12,5,1.906852961,16.78489327,41,Good
9/17/2020,51,22,5,8,1.906852961,16.78489327,51,Moderate
9/18/2020,47,23,6,4,1.906852961,16.78489327,47,Good
9/19/2020,29,17,6,6,1.906852961,16.78489327,29,Good
9/20/2020,48,30,21.35103145,13,1.906852961,16.78489327,48,Good
9/21/2020,63,21,21.35103145,17,1.906852961,16.78489327,63,Moderate
9/22/2020,50,34,21.35103145,17,1.906852961,16.78489327,50,Good
9/23/2020,70,14,21.35103145,10,1.906852961,16.78489327,70,Moderate
9/24/2020,36,17,21.35103145,11,1.906852961,16.78489327,36,Good
9/25/2020,36,14,21.35103145,7,1.906852961,16.78489327,36,Good
9/26/2020,35,21,21.35103145,8.086213445,1.906852961,16.78489327,35,Good
9/27/2020,51,13,21.35103145,8.086213445,1.906852961,16.78489327,51,Moderate
9/28/2020,38,16,21.35103145,8.086213445,1.906852961,16.78489327,38,Good
9/29/2020,39,13,21.35103145,8.086213445,1.906852961,16.78489327,39,Good
9/30/2020,29,12,21.35103145,8.086213445,1.906852961,16.78489327,29,Good
4/1/2020,82,34,5,14,2,16.78489327,82,Moderate
4/2/2020,78,31,4,13,2,16.78489327,78,Moderate
4/3/2020,72,31,6,12,1,16.78489327,72,Moderate
4/4/2020,69,29,5,10,2,16.78489327,69,Moderate
4/5/2020,68,27,4,7,1,16.78489327,68,Moderate
4/6/2020,53,31,4,11,2,16.78489327,53,Moderate
4/7/2020,66,30,4,10,2,16.78489327,66,Moderate
4/8/2020,66,34,4,11,1,16.78489327,66,Moderate
4/9/2020,74,33,4,12,1,16.78489327,74,Moderate
4/10/2020,80,43,5,16,1,16.78489327,80,Moderate
4/11/2020,99,33,4,9,1.906852961,16.78489327,99,Moderate
4/12/2020,74,35,3,16,1.906852961,16.78489327,74,Moderate
4/13/2020,85,36,4,17,1.906852961,16.78489327,85,Moderate
4/14/2020,90,37,6,13,1.906852961,16.78489327,90,Moderate
4/15/2020,93,25,3,11,1,16.78489327,93,Moderate
4/16/2020,66,24,3,11,1.906852961,16.78489327,66,Moderate
4/17/2020,58,21,4,12,1,16.78489327,58,Moderate
4/18/2020,51,20,4,9,1.906852961,16.78489327,51,Moderate
4/19/2020,52,27,5,12,1.906852961,16.78489327,52,Moderate
4/20/2020,66,24,3,10,1.906852961,16.78489327,66,Moderate
4/21/2020,59,28,4,11,1,16.78489327,59,Moderate
4/22/2020,64,32,4,13,1,16.78489327,64,Moderate
4/23/2020,73,38,4,19,1,16.78489327,73,Moderate
4/24/2020,85,37,2,17,1.906852961,16.78489327,85,Moderate
4/25/2020,75,36,6,15,1.906852961,16.78489327,75,Moderate
4/26/2020,83,42,4,13,1.906852961,16.78489327,83,Moderate
4/27/2020,101,34,6,17,1.906852961,16.78489327,101,Unhealthy for Sensitive Groups
4/28/2020,76,42,4,19,1.906852961,16.78489327,76,Moderate
4/29/2020,106,33,5,16,1.906852961,16.78489327,106,Unhealthy for Sensitive Groups
4/30/2020,81,30,5,13,1,16.78489327,81,Moderate
5/1/2020,69,30,5,13,1.906852961,16.78489327,69,Moderate
5/2/2020,67,30,4,6,1.906852961,16.78489327,67,Moderate
5/3/2020,57,33,4,20,1.906852961,16.78489327,57,Moderate
5/4/2020,64,31,6,10,1,16.78489327,64,Moderate
5/5/2020,70,33,21.35103145,11,1,16.78489327,70,Moderate
5/6/2020,68,29,21.35103145,10,1,16.78489327,68,Moderate
5/7/2020,52,30,21.35103145,11,1.906852961,16.78489327,52,Moderate
5/8/2020,63,24,21.35103145,11,1.906852961,16.78489327,63,Moderate
5/9/2020,50,20,21.35103145,8,1.906852961,16.78489327,50,Good
5/10/2020,38,22,21.35103145,15,1.906852961,16.78489327,38,Good
5/11/2020,47,34,21.35103145,19,1.906852961,16.78489327,47,Good
5/12/2020,66,26,21.35103145,10,1.906852961,16.78489327,66,Moderate
5/13/2020,63,34,21.35103145,12,1.906852961,16.78489327,63,Moderate
5/14/2020,68,30,21.35103145,11,1.906852961,16.78489327,68,Moderate
5/15/2020,65,28,21.35103145,7,1.906852961,16.78489327,65,Moderate
5/16/2020,64,32,21.35103145,8.086213445,1.906852961,16.78489327,64,Moderate
5/17/2020,65,25,21.35103145,8.086213445,1.906852961,16.78489327,65,Moderate
5/18/2020,60,25,21.35103145,8.086213445,1.906852961,16.78489327,60,Moderate
5/19/2020,50,22,21.35103145,8.086213445,1.906852961,16.78489327,50,Good
5/20/2020,48,31,21.35103145,8.086213445,1.906852961,16.78489327,48,Good
5/21/2020,66,34,21.35103145,8.086213445,1.906852961,16.78489327,66,Moderate
5/22/2020,70,39,21.35103145,8.086213445,1.906852961,16.78489327,70,Moderate
5/23/2020,59,46,21.35103145,8.086213445,1.906852961,16.78489327,59,Moderate
5/24/2020,81,32,21.35103145,8.086213445,1.906852961,16.78489327,81,Moderate
5/25/2020,65,30,21.35103145,8.086213445,1.906852961,16.78489327,65,Moderate
5/26/2020,61,25,21.35103145,8.086213445,1.906852961,16.78489327,61,Moderate
5/27/2020,53,19,21.35103145,8.086213445,1.906852961,16.78489327,53,Moderate
5/28/2020,41,20,21.35103145,8.086213445,1.906852961,16.78489327,41,Good
5/29/2020,51,23,21.35103145,8.086213445,1.906852961,16.78489327,51,Moderate
5/30/2020,51,13,21.35103145,8.086213445,1.906852961,16.78489327,51,Moderate
5/31/2020,31,17,21.35103145,8.086213445,1.906852961,16.78489327,31,Good
6/1/2020,49,17,21.35103145,8.086213445,1.906852961,16.78489327,49,Good
6/2/2020,37,20,21.35103145,8.086213445,1.906852961,16.78489327,37,Good
6/3/2020,49,26,21.35103145,8.086213445,1.906852961,16.78489327,49,Good
6/4/2020,57,28,21.35103145,8.086213445,1.906852961,16.78489327,57,Moderate
6/5/2020,57,23,21.35103145,8.086213445,1.906852961,16.78489327,57,Moderate
6/6/2020,45,25,21.35103145,8.086213445,1.906852961,16.78489327,45,Good
6/7/2020,56,26,23,5,1.906852961,16.78489327,56,Moderate
6/8/2020,51,20,21,5,1.906852961,16.78489327,51,Moderate
6/9/2020,42,23,25,4,1.906852961,16.78489327,42,Good
6/10/2020,53,17,23,5,1.906852961,16.78489327,53,Moderate
6/11/2020,43,14,15,4,1.906852961,16.78489327,43,Good
6/12/2020,32,15,18,3,1.906852961,16.78489327,32,Good
6/13/2020,35,17,14,2,1.906852961,16.78489327,35,Good
6/14/2020,43,17,17,5,1.906852961,16.78489327,43,Good
6/15/2020,36,22,5,5,1.906852961,16.78489327,36,Good
6/16/2020,50,23,7,7,1.906852961,16.78489327,50,Good
6/17/2020,52,23,12,7,1.906852961,16.78489327,52,Moderate
6/18/2020,60,21,12,7,1.906852961,16.78489327,60,Moderate
6/19/2020,51,18,20,5,1.906852961,16.78489327,51,Moderate
6/20/2020,40,14,21.35103145,8.086213445,1.906852961,16.78489327,40,Good
6/21/2020,34,19,10,7,1.906852961,16.78489327,34,Good
6/22/2020,37,21,37,8,1.906852961,16.78489327,37,Good
6/23/2020,49,24,22,7,1.906852961,16.78489327,49,Good
6/24/2020,53,17,15,5,1.906852961,16.78489327,53,Moderate
6/25/2020,39,13,15,5,1.906852961,16.78489327,39,Good
6/26/2020,31,11,21,5,1.906852961,16.78489327,31,Good
6/27/2020,33,11,21.35103145,8.086213445,1.906852961,16.78489327,33,Good
6/28/2020,30,14,21.35103145,8.086213445,1.906852961,16.78489327,30,Good
6/29/2020,31,22,21.35103145,8.086213445,1.906852961,16.78489327,31,Good
6/30/2020,38,12,21.35103145,8.086213445,1.906852961,16.78489327,38,Good
1/1/2020,79,31,14,6,1.906852961,16.78489327,79,Moderate
1/2/2020,75,37,15,12,1.906852961,16.78489327,75,Moderate
1/3/2020,93,40,17,12,1.906852961,16.78489327,93,Moderate
1/4/2020,99,51,18,11,1,16.78489327,99,Moderate
1/5/2020,122,52,19,14,1.906852961,16.78489327,122,Unhealthy for Sensitive Groups
1/6/2020,119,62,20,17,1,16.78489327,119,Unhealthy for Sensitive Groups
1/7/2020,136,59,20,17,1,16.78489327,136,Unhealthy for Sensitive Groups
1/8/2020,141,64,23,17,1,16.78489327,141,Unhealthy for Sensitive Groups
1/9/2020,141,64,24,20,1.906852961,16.78489327,141,Unhealthy for Sensitive Groups
1/10/2020,151,60,24,12,1,16.78489327,151,Unhealthy
1/11/2020,141,49,22,8,1.906852961,16.78489327,141,Unhealthy for Sensitive Groups
1/12/2020,111,46,19,10,1.906852961,16.78489327,111,Unhealthy for Sensitive Groups
1/13/2020,113,46,23,12,1.906852961,16.78489327,113,Unhealthy for Sensitive Groups
1/14/2020,112,46,22,12,1.906852961,16.78489327,112,Unhealthy for Sensitive Groups
1/15/2020,99,51,24,11,1.906852961,16.78489327,99,Moderate
1/16/2020,119,55,25,13,1.906852961,16.78489327,119,Unhealthy for Sensitive Groups
1/17/2020,129,63,23,15,1.906852961,16.78489327,129,Unhealthy for Sensitive Groups
1/18/2020,154,57,21,11,1.906852961,16.78489327,154,Unhealthy
1/19/2020,147,64,21,14,1,16.78489327,147,Unhealthy for Sensitive Groups
1/20/2020,153,64,24,15,1.906852961,16.78489327,153,Unhealthy
1/21/2020,152,52,29,16,1.906852961,16.78489327,152,Unhealthy
1/22/2020,124,55,24,12,1,16.78489327,124,Unhealthy for Sensitive Groups
1/23/2020,135,40,17,9,2,16.78489327,135,Unhealthy for Sensitive Groups
1/24/2020,86,41,12,6,1,16.78489327,86,Moderate
1/25/2020,77,30,16,7,1.906852961,16.78489327,77,Moderate
1/26/2020,66,28,10,8,1,16.78489327,66,Moderate
1/27/2020,67,37,20,9,1.906852961,16.78489327,67,Moderate
1/28/2020,97,44,29,14,1.906852961,16.78489327,97,Moderate
1/29/2020,113,49,20,16,1.906852961,16.78489327,113,Unhealthy for Sensitive Groups
1/30/2020,120,58,18,15,1,16.78489327,120,Unhealthy for Sensitive Groups
1/31/2020,131,69,24,14,1,16.78489327,131,Unhealthy for Sensitive Groups
2/1/2020,158,69,23,16,1,16.78489327,158,Unhealthy
2/2/2020,163,65,25,15,1,16.78489327,163,Unhealthy
2/3/2020,157,55,21,10,1,16.78489327,157,Unhealthy
2/4/2020,131,48,22,9,1,16.78489327,131,Unhealthy for Sensitive Groups
2/5/2020,115,45,20,8,1,16.78489327,115,Unhealthy for Sensitive Groups
2/6/2020,96,47,25,10,1.906852961,16.78489327,96,Moderate
2/7/2020,108,57,23,9,1.906852961,16.78489327,108,Unhealthy for Sensitive Groups
2/8/2020,126,50,21,8,1.906852961,16.78489327,126,Unhealthy for Sensitive Groups
2/9/2020,117,51,17,14,1.906852961,16.78489327,117,Unhealthy for Sensitive Groups
2/10/2020,110,60,21,18,1,16.78489327,110,Unhealthy for Sensitive Groups
2/11/2020,141,51,21,14,1,16.78489327,141,Unhealthy for Sensitive Groups
2/12/2020,119,29,13,6,1,16.78489327,119,Unhealthy for Sensitive Groups
2/13/2020,52,30,10,6,2,16.78489327,52,Moderate
2/14/2020,54,27,21,7,2,16.78489327,54,Moderate
2/15/2020,68,26,17,9,1,16.78489327,68,Moderate
2/16/2020,63,36,18,10,1,16.78489327,63,Moderate
2/17/2020,76,50,17,9,1.906852961,16.78489327,76,Moderate
2/18/2020,110,59,25,12,1.906852961,16.78489327,110,Unhealthy for Sensitive Groups
2/19/2020,143,66,21,17,1,16.78489327,143,Unhealthy for Sensitive Groups
2/20/2020,152,60,18,14,1.906852961,16.78489327,152,Unhealthy
2/21/2020,124,63,20,14,1,16.78489327,124,Unhealthy for Sensitive Groups
2/22/2020,142,61,23,12,1.906852961,16.78489327,142,Unhealthy for Sensitive Groups
2/23/2020,136,64,20,9,1,16.78489327,136,Unhealthy for Sensitive Groups
2/24/2020,152,75,24,14,1,16.78489327,152,Unhealthy
2/25/2020,149,57,17,2,1.906852961,16.78489327,149,Unhealthy for Sensitive Groups
2/26/2020,136,56,11,9,1.906852961,16.78489327,136,Unhealthy for Sensitive Groups
2/27/2020,127,50,7,6,1.906852961,16.78489327,127,Unhealthy for Sensitive Groups
2/28/2020,106,40,7,4,1,16.78489327,106,Unhealthy for Sensitive Groups
2/29/2020,91,38,7,4,1,16.78489327,91,Moderate
3/1/2020,89,42,4,5,2,16.78489327,89,Moderate
3/2/2020,91,32,2,24,1.906852961,16.78489327,91,Moderate
3/3/2020,57,22,9,3,1,16.78489327,57,Moderate
3/4/2020,50,31,16,8.086213445,1,16.78489327,50,Good
3/5/2020,59,24,14,11,2,16.78489327,59,Moderate
3/6/2020,54,34,16,14,1,16.78489327,54,Moderate
3/7/2020,71,39,24,14,1.906852961,16.78489327,71,Moderate
3/8/2020,88,42,32,18,2,16.78489327,88,Moderate
3/9/2020,108,52,26,20,2,16.78489327,108,Unhealthy for Sensitive Groups
3/10/2020,117,46,26,22,1,16.78489327,117,Unhealthy for Sensitive Groups
3/11/2020,106,42,20,18,1,16.78489327,106,Unhealthy for Sensitive Groups
3/12/2020,102,40,24,16,1,16.78489327,102,Unhealthy for Sensitive Groups
3/13/2020,86,30,21,13,1,16.78489327,86,Moderate
3/14/2020,66,26,8,18,1.906852961,16.78489327,66,Moderate
3/15/2020,65,36,23,24,1.906852961,16.78489327,65,Moderate
3/16/2020,82,35,15,14,1,16.78489327,82,Moderate
3/17/2020,79,35,13,14,2,16.78489327,79,Moderate
3/18/2020,75,34,12,11,3,16.78489327,75,Moderate
3/19/2020,71,37,11,12,2,16.78489327,71,Moderate
3/20/2020,78,32,12,12,2,16.78489327,78,Moderate
3/21/2020,74,29,3,11,1.906852961,16.78489327,74,Moderate
3/22/2020,66,28,12,11,2,16.78489327,66,Moderate
3/23/2020,66,29,4,19,3,16.78489327,66,Moderate
3/24/2020,73,31,10,12,1,16.78489327,73,Moderate
3/25/2020,68,26,9,12,1,16.78489327,68,Moderate
3/26/2020,67,29,10,13,1,16.78489327,67,Moderate
3/27/2020,63,36,10,13,1,16.78489327,63,Moderate
3/28/2020,91,30,8,12,1,16.78489327,91,Moderate
3/29/2020,78,35.92935906,21.35103145,8.086213445,1.906852961,16.78489327,78,Moderate
11/15/2019,77,47,19,13,1,16.78489327,77,Moderate
11/16/2019,107,48,27,16,1,16.78489327,107,Unhealthy for Sensitive Groups
11/17/2019,116,47,21,16,1,16.78489327,116,Unhealthy for Sensitive Groups
11/18/2019,106,47,16,14,1,16.78489327,106,Unhealthy for Sensitive Groups
11/19/2019,107,36,13,11,1.906852961,16.78489327,107,Unhealthy for Sensitive Groups
11/20/2019,74,40,20,12,1.906852961,16.78489327,74,Moderate
11/21/2019,88,38,18,14,1.906852961,16.78489327,88,Moderate
11/22/2019,85,46,22,13,1.906852961,16.78489327,85,Moderate
11/23/2019,103,38,19,10,1,16.78489327,103,Unhealthy for Sensitive Groups
11/24/2019,89,47,18,15,1.906852961,16.78489327,89,Moderate
11/25/2019,101,40,18,14,1,16.78489327,101,Unhealthy for Sensitive Groups
11/26/2019,81,34,13,11,1.906852961,16.78489327,81,Moderate
11/27/2019,70,35,11,9,1.906852961,16.78489327,70,Moderate
11/28/2019,58,36,17,12,1.906852961,16.78489327,58,Moderate
11/29/2019,75,37,17,12,1.906852961,16.78489327,75,Moderate
11/30/2019,79,37,17,13,1,16.78489327,79,Moderate
12/1/2019,78,32,13,9,1.906852961,16.78489327,78,Moderate
12/2/2019,66,36,20,9,1.906852961,16.78489327,66,Moderate
12/3/2019,74,46,22,11,1.906852961,16.78489327,74,Moderate
12/4/2019,97,44,22,10,1,16.78489327,97,Moderate
12/5/2019,103,51,22,14,1,16.78489327,103,Unhealthy for Sensitive Groups
12/6/2019,109,51,22,14,1,16.78489327,109,Unhealthy for Sensitive Groups
12/7/2019,103,50,21,13,1,16.78489327,103,Unhealthy for Sensitive Groups
12/8/2019,106,58,21,15,1,16.78489327,106,Unhealthy for Sensitive Groups
12/9/2019,130,61,23,17,1,16.78489327,130,Unhealthy for Sensitive Groups
12/10/2019,138,62,27,15,1,16.78489327,138,Unhealthy for Sensitive Groups
12/11/2019,150,61,20,19,1,16.78489327,150,Unhealthy for Sensitive Groups
12/12/2019,140,55,21,18,1,16.78489327,140,Unhealthy for Sensitive Groups
12/13/2019,134,50,17,17,1.906852961,16.78489327,134,Unhealthy for Sensitive Groups
12/14/2019,118,48,5,21,1,16.78489327,118,Unhealthy for Sensitive Groups
12/15/2019,116,51,15,21,1,16.78489327,116,Unhealthy for Sensitive Groups
12/16/2019,107,52,15,23,1,16.78489327,107,Unhealthy for Sensitive Groups
12/17/2019,113,50,13,14,1,16.78489327,113,Unhealthy for Sensitive Groups
12/18/2019,98,51,19,16,1,16.78489327,98,Moderate
12/19/2019,119,53,17,15,1,16.78489327,119,Unhealthy for Sensitive Groups
12/20/2019,119,51,18,17,1,16.78489327,119,Unhealthy for Sensitive Groups
12/21/2019,112,46,21,15,1,16.78489327,112,Unhealthy for Sensitive Groups
12/22/2019,105,51,23,17,1,16.78489327,105,Unhealthy for Sensitive Groups
12/23/2019,112,52,19,16,1,16.78489327,112,Unhealthy for Sensitive Groups
12/24/2019,121,47,25,16,1,16.78489327,121,Unhealthy for Sensitive Groups
12/25/2019,110,49,23,17,1,16.78489327,110,Unhealthy for Sensitive Groups
12/26/2019,112,55,17,13,1,16.78489327,112,Unhealthy for Sensitive Groups
12/27/2019,117,50,17,8.086213445,1,16.78489327,117,Unhealthy for Sensitive Groups
12/28/2019,111,45,23,8.086213445,1,16.78489327,111,Unhealthy for Sensitive Groups
12/29/2019,117,35.92935906,21.35103145,8.086213445,1.906852961,16.78489327,117,Unhealthy for Sensitive Groups
9/5/2021,72.21241259,46,13,3,1,16.78489327,72.21241259,Moderate
1/12/2021,72.21241259,49,34,8.086213445,1.906852961,16.78489327,72.21241259,Moderate
1/18/2021,72.21241259,51,38,8.086213445,1.906852961,16.78489327,72.21241259,Moderate
9/1/2020,72.21241259,24,21.35103145,8.086213445,1.906852961,16.78489327,72.21241259,Moderate
3/31/2020,72.21241259,33,5,17,2,16.78489327,72.21241259,Moderate
12/31/2019,72.21241259,33,13,5,1.906852961,16.78489327,72.21241259,Moderate
1/10/2021,72.21241259,35.92935906,28,8.086213445,1.906852961,16.78489327,72.21241259,Moderate
1/11/2021,72.21241259,35.92935906,24,8.086213445,1.906852961,16.78489327,72.21241259,Moderate
