date,pm25,pm10,o3,no2,so2,co,AQI,Classification
2023-04-02,93.0,50.0,51.0,11.0,2.0,5.0,170.36248682824026,Unhealthy
2023-04-03,77.0,28.0,38.0,9.0,2.0,5.0,162.10115911485775,Unhealthy
2023-04-04,55.0,34.0,31.0,10.0,2.0,8.0,149.01507537688445,Unhealthy for Sensitive Groups
2023-04-05,83.0,44.0,28.0,16.0,2.0,9.0,165.1991570073762,Unhealthy
2023-04-06,122.0,65.0,45.0,15.0,2.0,9.0,185.33614330874605,Unhealthy
2023-04-07,142.0,56.0,50.0,16.0,3.0,6.0,195.66280295047417,Unhealthy
2023-04-08,88.0,50.0,75.0,18.0,4.0,5.0,167.78082191780825,Unhealthy
2023-04-09,78.0,46.0,75.0,15.0,3.0,5.0,162.61749209694415,Unhealthy
2023-04-10,82.0,153.0,47.0,17.0,3.0,7.0,164.6828240252898,Unhealthy
2023-04-11,103.0,209.0,37.0,12.0,2.0,5.0,175.5258166491043,Unhealthy
2023-04-12,134.0,140.0,38.0,17.0,2.0,5.0,191.5321390937829,Unhealthy
2023-04-13,133.0,77.0,33.0,22.0,3.0,8.0,191.0158061116965,Unhealthy
2023-04-14,126.0,49.0,47.0,14.0,2.0,7.0,187.4014752370917,Unhealthy
2023-04-15,104.0,66.0,70.0,12.0,3.0,7.0,176.04214963119074,Unhealthy
2023-04-16,106.0,64.0,67.0,11.0,3.0,7.0,177.07481559536353,Unhealthy
2023-04-17,96.0,70.0,67.0,21.0,4.0,8.0,171.91148577449948,Unhealthy
2023-04-18,103.0,33.0,35.0,11.0,2.0,6.0,175.5258166491043,Unhealthy
2023-04-19,63.0,27.0,38.0,10.0,2.0,5.0,154.87249736564806,Unhealthy
2023-04-20,67.0,50.0,44.0,7.0,2.0,5.0,156.93782929399367,Unhealthy
2023-04-21,76.0,86.0,43.0,9.0,3.0,5.0,161.58482613277133,Unhealthy
2023-04-22,83.0,86.0,38.0,8.0,2.0,5.0,165.1991570073762,Unhealthy
2023-04-23,86.0,37.0,36.0,9.0,2.0,5.0,166.7481559536354,Unhealthy
2023-04-24,67.0,41.0,32.0,16.0,3.0,7.0,156.93782929399367,Unhealthy
2023-04-25,86.0,57.0,54.0,14.0,4.0,8.0,166.7481559536354,Unhealthy
2023-04-26,130.0,56.0,70.0,11.0,3.0,6.0,189.4668071654373,Unhealthy
2023-04-27,121.0,52.0,66.0,15.0,4.0,7.0,184.81981032665965,Unhealthy
2023-04-28,109.0,66.0,29.0,17.0,3.0,7.0,178.62381454162275,Unhealthy
2023-04-29,132.0,81.0,68.0,16.0,3.0,4.0,190.49947312961007,Unhealthy
2023-04-30,101.0,68.0,94.0,18.0,5.0,4.0,174.4931506849315,Unhealthy
2023-05-01,95.0,49.0,62.0,8.0,3.0,4.0,171.39515279241306,Unhealthy
2023-05-02,72.0,43.0,44.0,8.0,3.0,5.0,159.5194942044257,Unhealthy
2023-05-03,73.0,28.0,40.0,11.0,3.0,5.0,160.0358271865121,Unhealthy
2023-05-04,70.0,27.0,36.0,14.0,3.0,7.0,158.4868282402529,Unhealthy
2023-05-05,78.0,35.0,41.0,11.0,2.0,8.0,162.61749209694415,Unhealthy
2023-05-06,101.0,17.0,36.0,8.0,2.0,4.0,174.4931506849315,Unhealthy
2023-05-07,54.0,31.0,47.0,7.0,2.0,4.0,146.55276381909547,Unhealthy for Sensitive Groups
2023-05-08,79.0,35.0,58.0,16.0,3.0,3.0,163.13382507903054,Unhealthy
2023-05-09,80.0,28.0,53.0,13.0,3.0,3.0,163.65015806111697,Unhealthy
2023-05-10,72.0,43.0,46.0,25.0,3.0,4.0,159.5194942044257,Unhealthy
2023-05-11,87.0,74.0,109.0,28.0,4.0,6.0,204.1595744680851,Very Unhealthy
2023-05-12,160.0,65.0,116.0,18.0,3.0,6.0,211.53191489361703,Very Unhealthy
2023-05-13,156.0,66.0,115.0,19.0,4.0,7.0,210.47872340425533,Very Unhealthy
2023-05-14,146.0,60.0,98.0,16.0,3.0,6.0,197.72813487881984,Unhealthy
2023-05-15,121.0,46.0,76.0,10.0,3.0,4.0,184.81981032665965,Unhealthy
2023-05-16,71.0,18.0,42.0,4.0,2.0,4.0,159.00316122233932,Unhealthy
2023-05-17,57.0,24.0,41.0,6.0,3.0,6.0,151.77449947312962,Unhealthy
2023-05-18,80.0,17.0,39.0,8.0,2.0,5.0,163.65015806111697,Unhealthy
2023-05-19,56.0,30.0,61.0,9.0,2.0,4.0,151.2581664910432,Unhealthy
2023-05-20,81.0,38.0,55.0,11.0,3.0,4.0,164.16649104320337,Unhealthy
2023-05-21,92.0,68.0,35.0,10.0,2.0,4.0,169.84615384615384,Unhealthy
2023-05-22,99.0,76.0,62.0,18.0,3.0,5.0,173.4604847207587,Unhealthy
2023-05-23,111.0,62.0,49.0,21.0,3.0,5.0,179.65648050579557,Unhealthy
2023-05-24,111.0,53.0,80.0,12.0,3.0,4.0,179.65648050579557,Unhealthy
2023-05-25,103.0,51.0,51.0,12.0,3.0,5.0,175.5258166491043,Unhealthy
2023-05-26,88.0,33.0,39.0,7.0,2.0,4.0,167.78082191780825,Unhealthy
2023-05-27,67.0,37.0,63.0,9.0,3.0,3.0,156.93782929399367,Unhealthy
2023-05-28,65.0,33.0,101.0,13.0,3.0,4.0,189.68421052631572,Unhealthy
2023-05-29,68.0,32.0,37.0,13.0,2.0,3.0,157.4541622760801,Unhealthy
2023-05-30,92.0,23.0,33.0,13.0,2.0,4.0,169.84615384615384,Unhealthy
2023-05-31,75.0,26.0,48.0,13.0,3.0,4.0,161.06849315068493,Unhealthy
2023-06-01,71.0,46.0,110.0,13.0,3.0,6.0,205.2127659574468,Very Unhealthy
2023-06-02,101.0,39.0,61.0,10.0,3.0,4.0,174.4931506849315,Unhealthy
2023-06-03,97.0,34.0,48.0,11.0,3.0,3.0,172.42781875658588,Unhealthy
2023-06-04,75.0,37.0,38.0,12.0,2.0,5.0,161.06849315068493,Unhealthy
2023-06-05,85.0,28.0,56.0,12.0,2.0,6.0,166.231822971549,Unhealthy
2023-06-06,93.0,37.0,45.0,14.0,2.0,5.0,170.36248682824026,Unhealthy
2023-06-07,113.0,34.0,91.0,12.0,2.0,6.0,180.6891464699684,Unhealthy
2023-06-08,107.0,40.0,104.0,14.0,3.0,6.0,197.42105263157896,Unhealthy
2023-06-09,113.0,36.0,99.0,11.0,3.0,5.0,184.5263157894737,Unhealthy
2023-06-10,82.0,30.0,56.0,11.0,2.0,4.0,164.6828240252898,Unhealthy
2023-06-11,90.0,14.0,35.0,8.0,2.0,3.0,168.81348788198102,Unhealthy
2023-06-12,46.0,17.0,21.0,10.0,2.0,3.0,126.85427135678393,Unhealthy for Sensitive Groups
2023-06-13,49.0,37.0,86.0,11.0,2.0,4.0,151.0,Unhealthy
2023-06-14,88.0,42.0,86.0,17.0,4.0,7.0,167.78082191780825,Unhealthy
2023-06-15,120.0,42.0,83.0,13.0,3.0,5.0,184.3034773445732,Unhealthy
2023-06-16,125.0,13.0,50.0,9.0,2.0,4.0,186.8851422550053,Unhealthy
2023-06-17,56.0,15.0,23.0,18.0,2.0,5.0,151.2581664910432,Unhealthy
2023-06-18,60.0,15.0,28.0,13.0,1.0,6.0,153.32349841938884,Unhealthy
2023-06-19,63.0,30.0,68.0,10.0,2.0,9.0,154.87249736564806,Unhealthy
2023-06-20,95.0,50.0,111.0,15.0,3.0,8.0,206.2659574468085,Very Unhealthy
2023-06-21,138.0,50.0,76.0,13.0,3.0,6.0,193.59747102212856,Unhealthy
2023-06-22,135.0,42.0,56.0,9.0,2.0,5.0,192.0484720758693,Unhealthy
2023-06-23,114.0,7.0,46.0,7.0,1.0,4.0,181.2054794520548,Unhealthy
2023-06-24,44.0,19.0,40.0,10.0,2.0,4.0,121.92964824120602,Unhealthy for Sensitive Groups
2023-06-25,59.0,30.0,36.0,12.0,2.0,4.0,152.80716543730242,Unhealthy
2023-06-26,70.0,30.0,51.0,13.0,2.0,4.0,158.4868282402529,Unhealthy
2023-06-27,71.0,35.0,74.0,9.0,2.0,4.0,159.00316122233932,Unhealthy
2023-06-28,81.0,40.0,65.0,11.0,2.0,5.0,164.16649104320337,Unhealthy
2023-06-29,81.0,32.0,30.0,12.0,2.0,5.0,164.16649104320337,Unhealthy
2023-06-30,68.0,30.0,76.0,9.0,2.0,5.0,157.4541622760801,Unhealthy
2023-01-02,131.0,22.0,26.0,16.0,4.0,4.0,189.9831401475237,Unhealthy
2023-01-03,56.0,41.0,34.0,26.0,5.0,6.0,151.2581664910432,Unhealthy
2023-01-04,105.0,46.0,17.0,31.0,4.0,5.0,176.55848261327714,Unhealthy
2023-01-05,105.0,75.0,39.0,36.0,6.0,8.0,176.55848261327714,Unhealthy
2023-01-06,149.0,90.0,32.0,34.0,6.0,11.0,199.27713382507903,Unhealthy
2023-01-07,173.0,67.0,38.0,22.0,5.0,6.0,223.2972972972973,Very Unhealthy
2023-01-08,129.0,65.0,43.0,21.0,5.0,7.0,188.95047418335088,Unhealthy
2023-01-09,143.0,26.0,26.0,12.0,4.0,4.0,196.1791359325606,Unhealthy
2023-01-10,45.0,34.0,27.0,21.0,4.0,5.0,124.39195979899498,Unhealthy for Sensitive Groups
2023-01-11,75.0,26.0,23.0,17.0,2.0,4.0,161.06849315068493,Unhealthy
2023-01-12,76.0,22.0,2.0,23.0,2.0,7.0,161.58482613277133,Unhealthy
2023-02-10,71.0,19.0,29.0,14.0,2.0,5.0,159.00316122233932,Unhealthy
2023-02-11,59.0,19.0,25.0,19.0,2.0,7.0,152.80716543730242,Unhealthy
2023-02-12,59.0,37.0,37.0,10.0,2.0,7.0,152.80716543730242,Unhealthy
2023-02-13,86.0,36.0,28.0,10.0,2.0,6.0,166.7481559536354,Unhealthy
2023-02-14,70.0,40.0,29.0,14.0,3.0,6.0,158.4868282402529,Unhealthy
2023-02-15,83.0,43.0,30.0,17.0,3.0,7.0,165.1991570073762,Unhealthy
2023-02-16,85.0,42.0,27.0,24.0,3.0,6.0,166.231822971549,Unhealthy
2023-02-17,88.0,58.0,33.0,35.0,5.0,9.0,167.78082191780825,Unhealthy
2023-02-18,127.0,78.0,33.0,20.0,4.0,10.0,187.91780821917808,Unhealthy
2023-02-19,160.0,53.0,41.0,15.0,4.0,7.0,210.4144144144144,Very Unhealthy
2023-02-20,113.0,29.0,30.0,9.0,3.0,6.0,180.6891464699684,Unhealthy
2023-02-21,55.0,29.0,28.0,13.0,3.0,6.0,149.01507537688445,Unhealthy for Sensitive Groups
2023-02-22,56.0,24.0,25.0,17.0,3.0,7.0,151.2581664910432,Unhealthy
2023-02-23,63.0,42.0,36.0,15.0,3.0,9.0,154.87249736564806,Unhealthy
2023-02-24,105.0,45.0,31.0,10.0,3.0,8.0,176.55848261327714,Unhealthy
2023-02-25,92.0,29.0,33.0,11.0,3.0,6.0,169.84615384615384,Unhealthy
2023-02-26,67.0,29.0,38.0,14.0,3.0,4.0,156.93782929399367,Unhealthy
2023-02-27,77.0,40.0,40.0,25.0,3.0,5.0,162.10115911485775,Unhealthy
2023-02-28,85.0,65.0,55.0,28.0,4.0,8.0,166.231822971549,Unhealthy
2023-03-01,150.0,54.0,37.0,16.0,4.0,5.0,199.79346680716543,Unhealthy
2023-03-02,107.0,36.0,29.0,18.0,3.0,4.0,177.59114857744996,Unhealthy
2023-03-03,56.0,45.0,34.0,23.0,3.0,4.0,151.2581664910432,Unhealthy
2023-03-04,84.0,49.0,48.0,21.0,3.0,4.0,165.71548998946258,Unhealthy
2023-03-05,97.0,59.0,66.0,27.0,4.0,5.0,172.42781875658588,Unhealthy
2023-03-06,117.0,67.0,57.0,25.0,4.0,5.0,182.754478398314,Unhealthy
2023-03-07,111.0,63.0,43.0,27.0,3.0,6.0,179.65648050579557,Unhealthy
2023-03-08,115.0,81.0,63.0,24.0,4.0,8.0,181.7218124341412,Unhealthy
2023-03-09,158.0,86.0,78.0,29.0,5.0,7.0,208.4324324324324,Very Unhealthy
2023-03-10,145.0,56.0,60.0,16.0,4.0,5.0,197.2118018967334,Unhealthy
2023-03-11,92.0,60.0,36.0,12.0,3.0,6.0,169.84615384615384,Unhealthy
2023-03-12,95.0,49.0,34.0,12.0,4.0,4.0,171.39515279241306,Unhealthy
2023-03-13,55.0,49.0,50.0,15.0,5.0,5.0,149.01507537688445,Unhealthy for Sensitive Groups
2023-03-14,65.0,52.0,54.0,18.0,5.0,6.0,155.90516332982085,Unhealthy
2023-03-15,89.0,66.0,37.0,9.0,3.0,5.0,168.29715489989462,Unhealthy
2023-03-16,67.0,21.0,33.0,12.0,3.0,6.0,156.93782929399367,Unhealthy
2023-03-17,41.0,33.0,29.0,14.0,4.0,7.0,114.5427135678392,Unhealthy for Sensitive Groups
2023-03-18,76.0,41.0,39.0,15.0,3.0,4.0,161.58482613277133,Unhealthy
2023-03-19,72.0,43.0,39.0,16.0,3.0,5.0,159.5194942044257,Unhealthy
2023-03-20,95.0,18.0,16.0,26.0,3.0,6.0,171.39515279241306,Unhealthy
2023-03-21,60.0,39.0,10.0,30.0,3.0,7.0,153.32349841938884,Unhealthy
2023-03-22,108.0,102.0,34.0,17.0,3.0,8.0,178.10748155953635,Unhealthy
2023-03-23,104.0,84.0,32.0,10.0,3.0,4.0,176.04214963119074,Unhealthy
2023-03-24,86.0,46.0,28.0,12.0,4.0,6.0,166.7481559536354,Unhealthy
2023-03-25,65.0,63.0,43.0,12.0,4.0,6.0,155.90516332982085,Unhealthy
2023-03-26,85.0,84.0,51.0,22.0,4.0,6.0,166.231822971549,Unhealthy
2023-03-27,112.0,65.0,50.0,20.0,4.0,6.0,180.172813487882,Unhealthy
2023-03-28,112.0,55.0,35.0,20.0,4.0,6.0,180.172813487882,Unhealthy
2023-03-29,89.0,62.0,51.0,17.0,3.0,7.0,168.29715489989462,Unhealthy
2023-03-30,134.0,38.0,35.0,16.0,4.0,6.0,191.5321390937829,Unhealthy
2023-03-31,86.0,43.0,41.0,25.0,4.0,6.0,166.7481559536354,Unhealthy
2022-10-01,86.0,30.0,45.0,7.0,2.0,5.0,166.7481559536354,Unhealthy
2022-10-02,65.0,35.0,72.0,9.0,3.0,6.0,155.90516332982085,Unhealthy
2022-10-03,72.0,24.0,26.0,6.0,2.0,5.0,159.5194942044257,Unhealthy
2022-10-04,49.0,24.0,30.0,5.0,2.0,3.0,134.24120603015075,Unhealthy for Sensitive Groups
2022-10-05,41.0,14.0,30.0,8.0,2.0,4.0,114.5427135678392,Unhealthy for Sensitive Groups
2022-10-06,40.0,15.0,31.0,8.0,2.0,4.0,112.08040201005024,Unhealthy for Sensitive Groups
2022-10-07,47.0,26.0,38.0,11.0,2.0,4.0,129.31658291457288,Unhealthy for Sensitive Groups
2022-10-08,60.0,37.0,46.0,14.0,2.0,5.0,153.32349841938884,Unhealthy
